Title;Link;Creator
#Doctor reacts: popping foot blister;https://www.youtube.com/watch?v=08Rh7ZJjPcI;FootDocDana
Doctor reacts to shocking swing accident;https://www.youtube.com/watch?v=ScvdZ0kfR6Q;FootDocDana
Doctor reacts: rare birth defect;https://www.youtube.com/watch?v=qXpW1WHa4OY;FootDocDana
The doctors POV;https://www.youtube.com/watch?v=0682ds2BYN4;FootDocDana
Answering your questions.;https://www.youtube.com/watch?v=v_2UGINzYKE;FootDocDana
Doctor reacts to bizarre foot TikTok;https://www.youtube.com/watch?v=-7IOWL2s8aE;FootDocDana
#1 on a foot doctors wish list;https://www.youtube.com/watch?v=lJhsi9JI3q0;FootDocDana
Doctor reacts: foot #callus shaving;https://www.youtube.com/watch?v=H2SxukVsYus;FootDocDana
#1 on a foot doctors wish list;https://www.youtube.com/watch?v=UBzwGFeXrd4;FootDocDana
Doctor reacts: Hack to grow taller?;https://www.youtube.com/watch?v=MACGvWzgao0;FootDocDana
#Doctor reacts: Foot transplant surgery;https://www.youtube.com/watch?v=1489_eDPvO8;FootDocDana
Doctor reacts: faking a doctors note;https://www.youtube.com/watch?v=cgYN1Xz_tNQ;FootDocDana
Doctor reacts to #viral shoe TikTok (part 2);https://www.youtube.com/watch?v=atrx8Me-I8E;FootDocDana
#Doctor reacts: Eating lipstick;https://www.youtube.com/watch?v=IGjo8fjEsvY;FootDocDana
How to scare TikTok doctors;https://www.youtube.com/watch?v=pBPap8mh4AU;FootDocDana
Doctor reacts to #viral TikToks;https://www.youtube.com/watch?v=R4tq-oH0b40;FootDocDana
#Doctor reacts: the pay gap;https://www.youtube.com/watch?v=saVDpeDgmAQ;FootDocDana
Doctor reacts to #viral shoe video (part 2);https://www.youtube.com/watch?v=oynkKVujJps;FootDocDana
Doctor reacts to #viral shoe TikTok;https://www.youtube.com/watch?v=RZCoJI2jvOk;FootDocDana
Worst product demo ever? Doctor reacts;https://www.youtube.com/watch?v=ViGW4_9XDlc;FootDocDana
Doctor reacts: Topless shoes?!;https://www.youtube.com/watch?v=D-C2J3eb5_0;FootDocDana
Doctor reacts: Ingrown nail gone wrong;https://www.youtube.com/watch?v=OMycX_kuPqE;FootDocDana
Doctor reacts to huge toe callus!;https://www.youtube.com/watch?v=vwURpw5umqc;FootDocDana
So you want to be a podiatrist | REACTION to @MedSchoolInsiders;https://www.youtube.com/watch?v=rych0bwetu0;FootDocDana
Real doctor tries viral surgeon challenge (part 2);https://www.youtube.com/watch?v=PsLOPMBx-Oc;FootDocDana
Foot doctor reacts to CRAZIEST pedicure TikToks;https://www.youtube.com/watch?v=5z2V1KAwaQw;FootDocDana
Which doctors would survive a zombie apocalypse? @DoctorYoun;https://www.youtube.com/watch?v=LrGX1SobgnU;FootDocDana
When nothing can gross you out;https://www.youtube.com/watch?v=D7nyNavTYzc;FootDocDana
Doctor reacts to WILD foot callus TikToks;https://www.youtube.com/watch?v=90K0xhxumgc;FootDocDana
Doctor reacts: painfully HUGE foot callus;https://www.youtube.com/watch?v=WxKebJqq2ag;FootDocDana
Doctor Reacts: Shaving HUGE foot callus!;https://www.youtube.com/watch?v=RpNYKK4KiZg;FootDocDana
@DoctorMike set me up on a blind date?!;https://www.youtube.com/watch?v=g7KkdIBDA0k;FootDocDana
Suturing ASMR (Simple interrupted suture technique);https://www.youtube.com/watch?v=33hJJeB7AZw;FootDocDana
How to #suture like a surgeon;https://www.youtube.com/watch?v=O88ssa5QNV8;FootDocDana
Someone hurt themselves because of my video?;https://www.youtube.com/watch?v=HpWsOuC2C64;FootDocDana
Why surgeons can't drink coffee;https://www.youtube.com/watch?v=AxKRNyRKvco;FootDocDana
How stitches are removed | Suture removal;https://www.youtube.com/watch?v=IMajb9sj5XM;FootDocDana
Doctor reacts: doing your own stitches?;https://www.youtube.com/watch?v=QvdzATv_a3s;FootDocDana
Apologizing for my last video;https://www.youtube.com/watch?v=mgTZqZ1yfxQ;FootDocDana
How to #suture like a surgeon;https://www.youtube.com/watch?v=4YRGYVxCYlg;FootDocDana
How to #suture like a surgeon;https://www.youtube.com/watch?v=axhZiEhAfMo;FootDocDana
How to #suture like a surgeon;https://www.youtube.com/watch?v=FxsOq-VlrsU;FootDocDana
Doctor reacts: doing your own stitches?;https://www.youtube.com/watch?v=k8YBn3i-Jkg;FootDocDana
A unique method of scar closure;https://www.youtube.com/watch?v=u7ELj-scnjM;FootDocDana
How doctors place hidden stitches;https://www.youtube.com/watch?v=PMks1UqBhnM;FootDocDana
La Oscura Razón por la que Siempre estás ABURRIDO;https://www.youtube.com/watch?v=7DyIOz796QU;Dr. Borja Bandera 
Las PANTALLAS DESTRUYEN tu CEREBRO: cómo USARLAS sin DAÑAR tu SALUD;https://www.youtube.com/watch?v=jmBx1gTH4Ek;Dr. Borja Bandera 
Sin darte cuenta, te han hecho adicto al contenido digital;https://www.youtube.com/watch?v=8O-CEGvobeg;Dr. Borja Bandera 
La Oscura Razón por la que estás DESMOTIVADO;https://www.youtube.com/watch?v=-iPnPVGgvWA;Dr. Borja Bandera 
CAMBIO CIENTÍFICO de HÁBITOS: Cómo crear un CUERPO y una MENTE IMPLACABLES;https://www.youtube.com/watch?v=3GjzaFUwRIQ;Dr. Borja Bandera 
RECONQUISTA tu ATENCIÓN: 9 Consejos PRÁCTICOS para SER MÁS LIBRE;https://www.youtube.com/watch?v=dEwUL1hpO-o;Dr. Borja Bandera 
GENERACIÓN TDAH: Cómo mejorar TU ATENCIÓN SIN FÁRMACOS;https://www.youtube.com/watch?v=Ii8LQTOG_AU;Dr. Borja Bandera 
?????REVELADOS los 5 MEJORES ALIMENTOS para una VISTA de ÁGUILA;https://www.youtube.com/watch?v=-_L7wVUuw7E;Dr. Borja Bandera 
¡PELIGRO!??Dermatólogo te explica qué hacer con un LUNAR RARO en tu PIEL (puede salvarte la vida);https://www.youtube.com/watch?v=40CWHELqimY;Dr. Borja Bandera 
"""Las personas con OBESIDAD siguen siendo consideradas VAGAS y GLOTONAS""";https://www.youtube.com/watch?v=dRNs1FmkbWs;Dr. Borja Bandera 
La Verdadera Razón por la que TOMAR el SOL es ADICTIVO - Dr. Garriga, Dermatólogo;https://www.youtube.com/watch?v=SU3A3QQBOM4;Dr. Borja Bandera 
Los RIESGOS de HIDRATAR tu PIEL a diario;https://www.youtube.com/watch?v=_jICc6GM7QM;Dr. Borja Bandera 
Mitos Nutricionales en el DEPORTE de ÉLITE: Cómo Qué Frenan el Rendimiento de los Deportistas;https://www.youtube.com/watch?v=vxqYWAxgUyo;Dr. Borja Bandera 
ERRORES GRAVES al COMENZAR con un RETINOL;https://www.youtube.com/watch?v=AA0mces9ihw;Dr. Borja Bandera 
Por qué la FISIOLOGÍA de un OBESO perpetúa la OBESIDAD;https://www.youtube.com/watch?v=6U9-JJUCViA;Dr. Borja Bandera 
¿IMPORTAN las CALORÍAS? El FLUJO ENERGÉTICO explicado FÁCIL y RÁPIDO por DIETISTA;https://www.youtube.com/watch?v=GYqBk_svd-U;Dr. Borja Bandera 
Mis mejores Consejos para EMPRENDER en NUTRICIÓN en 2023 (Ismael Galancho);https://www.youtube.com/watch?v=G7hOW7lzLpI;Dr. Borja Bandera 
??¿Debo BEBER LECHE? La realidad de los LÁCTEOS y su IMPACTO en INFLAMACIÓN y CÁNCER;https://www.youtube.com/watch?v=MXc7a5VkChQ;Dr. Borja Bandera 
DOLOR CRÓNICO: ¡La VERDAD INCÓMODA que NADIE DESTAPA! ¡Tu Cerebro Puede Curar El Dolor Crónico!;https://www.youtube.com/watch?v=IEZkCARqraI;Dr. Borja Bandera 
