Title;Link;Creator
Never do this in lab!;https://www.youtube.com/watch?v=21g_Wl5lcds;FootDocDana
Doctor reacts to shocking weight loss hack!;https://www.youtube.com/watch?v=qgG0xpIOZD4;FootDocDana
Why stingrays are no joke ??;https://www.youtube.com/watch?v=s-AwynNGRKQ;FootDocDana
Doctor reacts: webbed toe;https://www.youtube.com/watch?v=YuGnoSQ25Mw;FootDocDana
Tattoo removal explained;https://www.youtube.com/watch?v=YvuP00BxKPA;FootDocDana
Are motorcycles safe?;https://www.youtube.com/watch?v=Np-dOtcqefE;FootDocDana
The olympic sport you've never seen;https://www.youtube.com/watch?v=ETyzMfJOLhM;FootDocDana
How skeletons change over time;https://www.youtube.com/watch?v=UPwSMvyYHzA;FootDocDana
An unexpected diagnosis;https://www.youtube.com/watch?v=VKctxCUVv10;FootDocDana
When the doctor dresses girly;https://www.youtube.com/watch?v=uPffZ5QnI30;FootDocDana
A stroke from a chiropractor?!;https://www.youtube.com/watch?v=hK55MH8CwK8;FootDocDana
When your card declines at the doctors ??;https://www.youtube.com/watch?v=27dV32rauwU;FootDocDana
A satisfying removal;https://www.youtube.com/watch?v=dCMlum1bS-Q;FootDocDana
Whats in her ear?!;https://www.youtube.com/watch?v=7QTZFlJvWik;FootDocDana
Foot doctor reacts to a satisfying removal;https://www.youtube.com/watch?v=hLOoAnxV58E;FootDocDana
Doctor reacts: socks on the beach?;https://www.youtube.com/watch?v=7pUC-6Aefe8;FootDocDana
This is your sign to change your razor ??;https://www.youtube.com/watch?v=_orsGFiS3rw;FootDocDana
Whats on their foot?!;https://www.youtube.com/watch?v=2IR1mYlHoIU;FootDocDana
How old is your hearing?!;https://www.youtube.com/watch?v=rkCeUdq82sA;FootDocDana
Doctor reacts: supergluing gone wrong!;https://www.youtube.com/watch?v=0kftvBv5NSI;FootDocDana
Doctor explains the importance of CPR;https://www.youtube.com/watch?v=jsHJKYzm0us;FootDocDana
They did surgery on a stick of celery;https://www.youtube.com/watch?v=w6kSrR-13Rk;FootDocDana
Doctor reacts: crab pedicure?!;https://www.youtube.com/watch?v=ei5LQvk_DIU;FootDocDana
Doctor reacts to a shocking video;https://www.youtube.com/watch?v=m9dPapcSptE;FootDocDana
Doctor reacts: wedding day injury;https://www.youtube.com/watch?v=gq2hQHKbhQQ;FootDocDana
The disease that makes you deathly afraid of water;https://www.youtube.com/watch?v=9KVOryddgSw;FootDocDana
The scariest thing a baby can do;https://www.youtube.com/watch?v=yfEcpHsDkEk;FootDocDana
Doctor explains: the importance of hand washing!;https://www.youtube.com/watch?v=UWXVkDFDMag;FootDocDana
Doctor reacts: extreme triceps reflex!;https://www.youtube.com/watch?v=sQqw0Y8932k;FootDocDana
Your soda can is dirtier than you think ??;https://www.youtube.com/watch?v=nMP1wKtkimM;FootDocDana
Doctor reacts to sprained ankle;https://www.youtube.com/watch?v=FvAG8T8aXZ4;FootDocDana
Doctor reacts: memory foam skin;https://www.youtube.com/watch?v=K6tdR3SVLNw;FootDocDana
Easy trick to estimate adult height!;https://www.youtube.com/watch?v=wrbNZjgtRBk;FootDocDana
Why you should replace your bike helmet!;https://www.youtube.com/watch?v=T1rhcWP3ZP4;FootDocDana
Doctor explains: random hairs;https://www.youtube.com/watch?v=Z8YzhSlgIMU;FootDocDana
The brain injury that made him a genius;https://www.youtube.com/watch?v=T_6K0QD6cYY;FootDocDana
Doctor reacts: thumb condition;https://www.youtube.com/watch?v=KlHZXYdHGzQ;FootDocDana
Cardi B on healthcare;https://www.youtube.com/watch?v=o8EpvJjjnd4;FootDocDana
Doctor reacts: showering with a cast;https://www.youtube.com/watch?v=X7M8EdeeySE;FootDocDana
The study hack that made me a doctor;https://www.youtube.com/watch?v=Tjm9DiV2pxU;FootDocDana
Doctor reacts to a satisfying removal!;https://www.youtube.com/watch?v=IyaqNvnis1E;FootDocDana
Doctor reacts: ant stitches?! @zackdfilms;https://www.youtube.com/watch?v=Tmo9rfBWgfE;FootDocDana
Doctor reacts to callus shaving device;https://www.youtube.com/watch?v=iEu0k7XyxD8;FootDocDana
Are these shoes too big?;https://www.youtube.com/watch?v=KkD3OHdCsr0;FootDocDana
How healthy are your lungs?!;https://www.youtube.com/watch?v=JYiALtCenfs;FootDocDana
Passing kidney stones at Disneyland?!;https://www.youtube.com/watch?v=r57Tu0w9QH0;FootDocDana
Peanut allergies in a nutshell;https://www.youtube.com/watch?v=7g0TCuovjVc;FootDocDana
What is that heel condition?!;https://www.youtube.com/watch?v=40ljFfjA0zo;FootDocDana
Doctor reacts: surviving a snake bite;https://www.youtube.com/watch?v=n_N7ite-hLU;FootDocDana
Doctor reacts: incredible transformation!;https://www.youtube.com/watch?v=nmUYkUPG0d8;FootDocDana
This band-aid life hack is amazing ??;https://www.youtube.com/watch?v=j2CZQtuZkxc;FootDocDana
How fresh are surgical instruments?;https://www.youtube.com/watch?v=FDQmARpyUeM;FootDocDana
Why this is more dangerous than it looks;https://www.youtube.com/watch?v=AtYoiLRL6jg;FootDocDana
Why bus seats are dirtier than you think ??;https://www.youtube.com/watch?v=MdxxsV2im74;FootDocDana
Doctor reacts: whats under their skin?;https://www.youtube.com/watch?v=bLCe-WqZY_g;FootDocDana
Doctor reacts: intentional sunburn?!;https://www.youtube.com/watch?v=thc649dN59U;FootDocDana
Doctor reacts to a heartwarming story!;https://www.youtube.com/watch?v=OSYydbeTqhc;FootDocDana
Doctor expectation vs reality;https://www.youtube.com/watch?v=hbLAr1U47nU;FootDocDana
GenZ as doctors;https://www.youtube.com/watch?v=CGecwjcyPUQ;FootDocDana
The intrusive thoughts won;https://www.youtube.com/watch?v=39PK5w1PqCI;FootDocDana
Doctor reacts: bowling gone WRONG;https://www.youtube.com/watch?v=hyUQlfE3lHc;FootDocDana
What body part is that?! (With @DoctorMyro);https://www.youtube.com/watch?v=0jWKFHGclio;FootDocDana
Doctor explains: toe transplant surgery!;https://www.youtube.com/watch?v=pDVC0kr6oys;FootDocDana
How do you pee in surgery? (with @DoctorMyro);https://www.youtube.com/watch?v=sc3Lke2nRVs;FootDocDana
Doctor reacts: anatomy fun fact;https://www.youtube.com/watch?v=0_YXJxtyhGs;FootDocDana
Surgeons who wear crocs be like:;https://www.youtube.com/watch?v=UB577iGJG8g;FootDocDana
What to do when a ring is stuck;https://www.youtube.com/watch?v=PRLZ1nMptvE;FootDocDana
What happens when you forget foot sunscreen;https://www.youtube.com/watch?v=3TR8JiZLZ5Y;FootDocDana
The creepiest muscle in your body;https://www.youtube.com/watch?v=LgfUJbzZt1w;FootDocDana
Doctor reacts: most dangerous shoes ever;https://www.youtube.com/watch?v=5KpI5j8naTk;FootDocDana
Revealing my age;https://www.youtube.com/watch?v=O9qaTX0uB7M;FootDocDana
Doctor reacts: cast removal gone wrong;https://www.youtube.com/watch?v=QqAC4NeJ5Ao;FootDocDana
Why running AGES you;https://www.youtube.com/watch?v=AGrXX_VVpt0;FootDocDana
Donating blood burns 500 calories?;https://www.youtube.com/watch?v=zHyWOxWEsMw;FootDocDana
When do doctors ??? (With @DoctorMyro);https://www.youtube.com/watch?v=G_g6N1fgezY;FootDocDana
Worlds most dangerous haircut!;https://www.youtube.com/watch?v=QcoI4XvLAO4;FootDocDana
Doctor explains: jellyfish stings;https://www.youtube.com/watch?v=QJu-sQQd2jQ;FootDocDana
This video made me RAGE;https://www.youtube.com/watch?v=4UF7BgLt758;FootDocDana
Doctor explains winter injuries;https://www.youtube.com/watch?v=xoqRclvJpCg;FootDocDana
Doctor reacts: dry gangrene;https://www.youtube.com/watch?v=BBf1P5tDy98;FootDocDana
Why you NEVER want to run in heels;https://www.youtube.com/watch?v=Bf_MtekL39c;FootDocDana
Doctor reacts: hydrogen peroxide life hack;https://www.youtube.com/watch?v=yBi4Wa-Aqwk;FootDocDana
Guess the bone;https://www.youtube.com/watch?v=pLqKX2c6-VE;FootDocDana
Doctor explains: what happens during a tattoo;https://www.youtube.com/watch?v=3THTCOcxrRA;FootDocDana
