Title;Link;Creator
Why Alcohol & Coffee Taste Bad At First & Later Taste Good | Dr. Charles Zuker & Dr. Andrew Huberman;https://www.youtube.com/watch?v=6gvYuaWajCY;Huberman Lab Clips
What is GLP-1 & How Does It Reduce Appetite & Promote Weight Loss? | Dr. Andrew Huberman;https://www.youtube.com/watch?v=B8staZOc_xQ;Huberman Lab Clips
How to Time Light for Optimal Sleep & Wakefulness | Samer Hattar & Andrew Huberman;https://www.youtube.com/watch?v=CxuEQCvbECQ;Huberman Lab Clips
Ido Portal Teaches Dr. Andrew Huberman the Fundamentals of Movement | Huberman Lab Clips;https://www.youtube.com/watch?v=JMzThWHk4CQ;Huberman Lab Clips
Do We Have Free Will? | Robert Sapolsky & Andrew Huberman;https://www.youtube.com/watch?v=RI3JCq9-bbM;Huberman Lab Clips
Why Daylight Saving Time is Bad for Your Health | Samer Hattar & Andrew Huberman;https://www.youtube.com/watch?v=Rk1ahTgZI_g;Huberman Lab Clips
Does Marijuana Disrupt Your Sleep? | Matt Walker & Andrew Huberman;https://www.youtube.com/watch?v=WwrrKlII4XA;Huberman Lab Clips
Does Alcohol Affect Your Sleep? | Matt Walker & Andrew Huberman;https://www.youtube.com/watch?v=XgCOxm1EaRw;Huberman Lab Clips
Coffee & Sleep: How Does Caffeine Work & Its Effects on Sleep | Matt Walker & Andrew Huberman;https://www.youtube.com/watch?v=bFdBJ2v6sps;Huberman Lab Clips
How to Build Your Weekly Workout Program | Jeff Cavaliere & Dr. Andrew Huberman;https://www.youtube.com/watch?v=bqt7qh5oq38;Huberman Lab Clips
Are Mania & Bipolar Related to Creativity? | Dr. Andrew Huberman;https://www.youtube.com/watch?v=iP4d1nf4jKM;Huberman Lab Clips
What's the History of Lithium? How Does It Treat Bipolar Disorder? | Dr. Andrew Huberman;https://www.youtube.com/watch?v=rn09VjDTM7s;Huberman Lab Clips
Dr. Andrew Huberman is Hypnotized by Dr. David Spiegel | Huberman Lab Clips;https://www.youtube.com/watch?v=tlTzVB6TGT0;Huberman Lab Clips
Alcohol, Hangovers & How to Cure a Hangover Based on Science | Dr. Andrew Huberman;https://www.youtube.com/watch?v=21sTKlIfd4Y;Huberman Lab Clips
